# schema_version: 1.0.0
base_item,variant_id,namespace,model_path
stone_axe,25,posuo,posuo/25
stone_axe,26,posuo,posuo/26
stone_axe,27,,
stone_axe,28,posuo,posuo/28
stone_axe,29,posuo,posuo/29
stone_axe,30,posuo,posuo/30
stone_axe,31,posuo,posuo/31
stone_axe,32,posuo,posuo/32
stone_axe,33,posuo,posuo/33
stone_axe,34,posuo,posuo/34
stone_axe,35,posuo,posuo/35
stone_axe,36,posuo,posuo/36
stone_axe,37,posuo,posuo/37
stone_axe,38,posuo,posuo/38
stone_axe,39,posuo,posuo/39
stone_axe,40,,
stone_axe,41,posuo,posuo/41
stone_axe,42,posuo,posuo/42
stone_axe,43,posuo,posuo/43
stone_axe,44,posuo,posuo/44
stone_axe,45,,
stone_axe,46,,
stone_axe,47,,
stone_axe,48,,
stone_axe,49,,
stone_axe,50,,
stone_axe,51,,
stone_axe,52,,
stone_axe,53,,
stone_axe,54,,
stone_axe,55,,
stone_axe,56,,
stone_axe,57,,
stone_axe,58,,
stone_axe,59,,
stone_axe,60,,
stone_axe,61,,
stone_axe,62,,
stone_axe,63,,
stone_axe,64,,
stone_axe,65,,
stone_axe,66,,
stone_axe,67,,
stone_axe,68,,
stone_axe,69,,
stone_axe,70,,
stone_axe,71,,
stone_axe,72,,
stone_axe,73,,
stone_axe,74,,
stone_axe,75,,
stone_axe,76,,
stone_axe,77,,
stone_axe,78,,
stone_axe,79,,
stone_axe,80,,
stone_axe,81,,
stone_axe,82,,
stone_axe,83,,
stone_axe,84,,
stone_axe,85,,
stone_axe,86,,
stone_axe,87,,
stone_axe,88,,
stone_axe,89,,
stone_axe,90,,
stone_axe,91,,
stone_axe,92,,
stone_axe,93,,
stone_axe,94,,
stone_axe,95,,
stone_axe,96,,
stone_axe,97,,
stone_axe,98,,
stone_axe,99,,
stone_axe,100,,
stone_axe,101,posuo,posuo/101
stone_axe,102,,
stone_axe,103,,
stone_axe,104,,
stone_axe,105,,
stone_axe,106,,
stone_axe,107,,
stone_axe,108,,
stone_axe,109,,
stone_axe,110,,
stone_axe,111,,
stone_axe,112,,
stone_axe,113,,
stone_axe,114,,
stone_axe,115,,
stone_axe,116,,
stone_axe,117,,
stone_axe,118,,
stone_axe,119,,
stone_axe,120,,
stone_axe,121,,
stone_axe,122,,
stone_axe,123,,
stone_axe,124,,
stone_axe,125,,
stone_axe,126,,
stone_axe,127,,
stone_axe,128,,
stone_axe,129,,
stone_axe,130,,
stone_axe,131,,
stone_hoe,1,toasaga,toasaga/1
stone_hoe,2,toasaga,toasaga/2
stone_hoe,3,toasaga,toasaga/3
stone_hoe,4,toasaga,toasaga/4
stone_hoe,5,toasaga,toasaga/5
stone_hoe,6,toasaga,toasaga/6
stone_hoe,7,toasaga,toasaga/7
stone_hoe,8,toasaga,toasaga/8
stone_hoe,9,toasaga,toasaga/9
stone_hoe,10,toasaga,toasaga/10
stone_hoe,11,toasaga,toasaga/11
stone_hoe,12,toasaga,toasaga/12
stone_hoe,13,,
stone_hoe,14,,
stone_hoe,15,toasaga,toasaga/15
stone_hoe,16,toasaga,toasaga/16
stone_hoe,17,toasaga,toasaga/17
stone_hoe,18,toasaga,toasaga/18
stone_hoe,19,toasaga,toasaga/19
stone_hoe,20,toasaga,toasaga/20
stone_hoe,21,toasaga,toasaga/21
stone_hoe,22,toasaga,toasaga/22
stone_hoe,23,toasaga,toasaga/23
stone_hoe,24,toasaga,toasaga/24
stone_hoe,25,toasaga,toasaga/25
stone_hoe,26,toasaga,toasaga/26
stone_hoe,27,toasaga,toasaga/27
stone_hoe,28,toasaga,toasaga/28
stone_hoe,29,toasaga,toasaga/29
stone_hoe,30,toasaga,toasaga/30
stone_hoe,31,toasaga,toasaga/31
stone_hoe,32,toasaga,toasaga/32
stone_hoe,33,toasaga,toasaga/33
stone_hoe,34,toasaga,toasaga/34
stone_hoe,35,toasaga,toasaga/35
stone_hoe,36,toasaga,toasaga/36
stone_hoe,37,toasaga,toasaga/37
stone_hoe,38,toasaga,toasaga/38
stone_hoe,39,toasaga,toasaga/39
stone_hoe,40,,
stone_hoe,41,toasaga,toasaga/41
stone_hoe,42,toasaga,toasaga/42
stone_hoe,43,toasaga,toasaga/43
stone_hoe,44,toasaga,toasaga/44
stone_hoe,45,toasaga,toasaga/45
stone_hoe,46,toasaga,toasaga/46
stone_hoe,47,toasaga,toasaga/47
stone_hoe,48,toasaga,toasaga/48
stone_hoe,49,toasaga,toasaga/49
stone_hoe,50,toasaga,toasaga/50
stone_hoe,51,toasaga,toasaga/51
stone_hoe,52,toasaga,toasaga/52
stone_hoe,53,toasaga,toasaga/53
stone_hoe,54,toasaga,toasaga/54
stone_hoe,55,toasaga,toasaga/55
stone_hoe,56,toasaga,toasaga/56
stone_hoe,57,toasaga,toasaga/57
stone_hoe,58,toasaga,toasaga/58
stone_hoe,59,toasaga,toasaga/59
stone_hoe,60,toasaga,toasaga/60
stone_hoe,61,toasaga,toasaga/61
stone_hoe,62,toasaga,toasaga/62
stone_hoe,63,toasaga,toasaga/63
stone_hoe,64,toasaga,toasaga/64
stone_hoe,65,toasaga,toasaga/65
stone_hoe,66,toasaga,toasaga/66
stone_hoe,67,,
stone_hoe,68,toasaga,toasaga/68
stone_hoe,69,,
stone_hoe,70,toasaga,toasaga/70
stone_hoe,71,toasaga,toasaga/71
stone_hoe,72,toasaga,toasaga/72
stone_hoe,73,,
stone_hoe,74,,
stone_hoe,75,,
stone_hoe,76,,
stone_hoe,77,,
stone_hoe,78,,
stone_hoe,79,,
stone_hoe,80,,
stone_hoe,81,,
stone_hoe,82,,
stone_hoe,83,,
stone_hoe,84,,
stone_hoe,85,,
stone_hoe,86,,
stone_hoe,87,,
stone_hoe,88,,
stone_hoe,89,,
stone_hoe,90,,
stone_hoe,91,,
stone_hoe,92,,
stone_hoe,93,,
stone_hoe,94,,
stone_hoe,95,,
stone_hoe,96,,
stone_hoe,97,,
stone_hoe,98,,
stone_hoe,99,,
stone_hoe,100,,
stone_hoe,101,,
stone_hoe,102,,
stone_hoe,103,,
stone_hoe,104,,
stone_hoe,105,,
stone_hoe,106,,
stone_hoe,107,,
stone_hoe,108,,
stone_hoe,109,,
stone_hoe,110,,
stone_hoe,111,,
stone_hoe,112,,
stone_hoe,113,,
stone_hoe,114,,
stone_hoe,115,,
stone_hoe,116,,
stone_hoe,117,,
stone_hoe,118,,
stone_hoe,119,,
stone_hoe,120,,
stone_hoe,121,,
stone_hoe,122,,
stone_hoe,123,,
stone_hoe,124,,
stone_hoe,125,,
stone_hoe,126,,
stone_hoe,127,,
stone_hoe,128,,
stone_hoe,129,,
stone_hoe,130,,
stone_hoe,131,,
stone_pickaxe,1,toasaga,other/1
stone_pickaxe,2,toasaga,other/2
stone_pickaxe,3,toasaga,other/3
stone_pickaxe,4,toasaga,other/4
stone_pickaxe,5,toasaga,other/5
stone_pickaxe,6,toasaga,other/6
stone_pickaxe,7,toasaga,other/7
stone_pickaxe,8,toasaga,other/8
stone_pickaxe,9,toasaga,other/9
stone_pickaxe,10,toasaga,other/10
stone_pickaxe,11,toasaga,other/11
stone_pickaxe,12,,
stone_pickaxe,13,toasaga,other/13
stone_pickaxe,14,toasaga,other/14
stone_pickaxe,15,toasaga,other/15
stone_pickaxe,16,toasaga,other/16
stone_pickaxe,17,toasaga,other/17
stone_pickaxe,18,toasaga,other/18
stone_pickaxe,19,toasaga,other/19
stone_pickaxe,20,toasaga,other/20
stone_pickaxe,21,toasaga,other/21
stone_pickaxe,22,toasaga,other/22
stone_pickaxe,23,toasaga,other/23
stone_pickaxe,24,toasaga,other/24
stone_pickaxe,25,toasaga,other/25
stone_pickaxe,26,toasaga,other/26
stone_pickaxe,27,toasaga,other/27
stone_pickaxe,28,toasaga,other/28
stone_pickaxe,29,toasaga,other/29
stone_pickaxe,30,toasaga,other/30
stone_pickaxe,31,toasaga,other/31
stone_pickaxe,32,toasaga,other/32
stone_pickaxe,33,toasaga,other/33
stone_pickaxe,34,toasaga,other/34
stone_pickaxe,35,toasaga,other/35
stone_pickaxe,36,toasaga,other/36
stone_pickaxe,37,toasaga,other/37
stone_pickaxe,38,toasaga,other/38
stone_pickaxe,39,toasaga,other/39
stone_pickaxe,40,toasaga,other/40
stone_pickaxe,41,toasaga,other/41
stone_pickaxe,42,toasaga,other/42
stone_pickaxe,43,toasaga,other/43
stone_pickaxe,44,toasaga,other/44
stone_pickaxe,45,toasaga,other/45
stone_pickaxe,46,,
stone_pickaxe,47,toasaga,other/47
stone_pickaxe,48,toasaga,other/48
stone_pickaxe,49,,
stone_pickaxe,50,,
stone_pickaxe,51,,
stone_pickaxe,52,,
stone_pickaxe,53,,
stone_pickaxe,54,,
stone_pickaxe,55,,
stone_pickaxe,56,,
stone_pickaxe,57,,
stone_pickaxe,58,,
stone_pickaxe,59,,
stone_pickaxe,60,,
stone_pickaxe,61,,
stone_pickaxe,62,,
stone_pickaxe,63,,
stone_pickaxe,64,,
stone_pickaxe,65,,
stone_pickaxe,66,,
stone_pickaxe,67,,
stone_pickaxe,68,,
stone_pickaxe,69,,
stone_pickaxe,70,,
stone_pickaxe,71,,
stone_pickaxe,72,,
stone_pickaxe,73,,
stone_pickaxe,74,,
stone_pickaxe,75,,
stone_pickaxe,76,,
stone_pickaxe,77,,
stone_pickaxe,78,,
stone_pickaxe,79,,
stone_pickaxe,80,,
stone_pickaxe,81,,
stone_pickaxe,82,,
stone_pickaxe,83,,
stone_pickaxe,84,,
stone_pickaxe,85,,
stone_pickaxe,86,,
stone_pickaxe,87,,
stone_pickaxe,88,,
stone_pickaxe,89,,
stone_pickaxe,90,,
stone_pickaxe,91,,
stone_pickaxe,92,,
stone_pickaxe,93,,
stone_pickaxe,94,,
stone_pickaxe,95,,
stone_pickaxe,96,,
stone_pickaxe,97,,
stone_pickaxe,98,,
stone_pickaxe,99,,
stone_pickaxe,100,,
stone_pickaxe,101,,
stone_pickaxe,102,,
stone_pickaxe,103,,
stone_pickaxe,104,,
stone_pickaxe,105,,
stone_pickaxe,106,,
stone_pickaxe,107,,
stone_pickaxe,108,,
stone_pickaxe,109,,
stone_pickaxe,110,,
stone_pickaxe,111,,
stone_pickaxe,112,,
stone_pickaxe,113,,
stone_pickaxe,114,,
stone_pickaxe,115,,
stone_pickaxe,116,toasaga,other/116
stone_pickaxe,117,,
stone_pickaxe,118,,
stone_pickaxe,119,,
stone_pickaxe,120,,
stone_pickaxe,121,,
stone_pickaxe,122,,
stone_pickaxe,123,,
stone_pickaxe,124,,
stone_pickaxe,125,,
stone_pickaxe,126,,
stone_pickaxe,127,,
stone_pickaxe,128,,
stone_pickaxe,129,,
stone_pickaxe,130,,
stone_pickaxe,131,toasaga,other/131
stone_shovel,1,fk,fk/1
stone_shovel,2,fk,fk/2
stone_shovel,3,fk,fk/3
stone_shovel,4,fk,fk/4
stone_shovel,5,fk,fk/5
stone_shovel,6,fk,fk/6
stone_shovel,7,fk,fk/7
stone_shovel,8,fk,fk/8
stone_shovel,9,fk,fk/9
stone_shovel,10,fk,fk/10
stone_shovel,11,fk,fk/11
stone_shovel,12,fk,fk/12
stone_shovel,13,fk,fk/13
stone_shovel,14,fk,fk/14
stone_shovel,15,,
stone_shovel,16,,
stone_shovel,17,,
stone_shovel,18,,
stone_shovel,19,,
stone_shovel,20,,
stone_shovel,21,,
stone_shovel,22,,
stone_shovel,23,,
stone_shovel,24,,
stone_shovel,25,,
stone_shovel,26,,
stone_shovel,27,,
stone_shovel,28,,
stone_shovel,29,,
stone_shovel,30,,
stone_shovel,31,,
stone_shovel,32,,
stone_shovel,33,,
stone_shovel,34,,
stone_shovel,35,,
stone_shovel,36,,
stone_shovel,37,,
stone_shovel,38,,
stone_shovel,39,,
stone_shovel,40,,
stone_shovel,41,,
stone_shovel,42,,
stone_shovel,43,,
stone_shovel,44,,
stone_shovel,45,,
stone_shovel,46,,
stone_shovel,47,,
stone_shovel,48,,
stone_shovel,49,,
stone_shovel,50,,
stone_shovel,51,,
stone_shovel,52,,
stone_shovel,53,,
stone_shovel,54,,
stone_shovel,55,,
stone_shovel,56,,
stone_shovel,57,,
stone_shovel,58,,
stone_shovel,59,,
stone_shovel,60,,
stone_shovel,61,,
stone_shovel,62,,
stone_shovel,63,,
stone_shovel,64,,
stone_shovel,65,,
stone_shovel,66,,
stone_shovel,67,,
stone_shovel,68,,
stone_shovel,69,,
stone_shovel,70,,
stone_shovel,71,,
stone_shovel,72,,
stone_shovel,73,,
stone_shovel,74,,
stone_shovel,75,,
stone_shovel,76,,
stone_shovel,77,,
stone_shovel,78,,
stone_shovel,79,,
stone_shovel,80,,
stone_shovel,81,,
stone_shovel,82,,
stone_shovel,83,,
stone_shovel,84,,
stone_shovel,85,,
stone_shovel,86,,
stone_shovel,87,,
stone_shovel,88,,
stone_shovel,89,,
stone_shovel,90,,
stone_shovel,91,,
stone_shovel,92,,
stone_shovel,93,,
stone_shovel,94,,
stone_shovel,95,,
stone_shovel,96,,
stone_shovel,97,,
stone_shovel,98,,
stone_shovel,99,,
stone_shovel,100,,
stone_shovel,101,,
stone_shovel,102,,
stone_shovel,103,,
stone_shovel,104,,
stone_shovel,105,,
stone_shovel,106,,
stone_shovel,107,,
stone_shovel,108,,
stone_shovel,109,,
stone_shovel,110,,
stone_shovel,111,,
stone_shovel,112,,
stone_shovel,113,,
stone_shovel,114,,
stone_shovel,115,,
stone_shovel,116,,
stone_shovel,117,,
stone_shovel,118,,
stone_shovel,119,,
stone_shovel,120,,
stone_shovel,121,,
stone_shovel,122,,
stone_shovel,123,,
stone_shovel,124,,
stone_shovel,125,,
stone_shovel,126,,
stone_shovel,127,,
stone_shovel,128,,
stone_shovel,129,,
stone_shovel,130,,
stone_shovel,131,,
